FID,the_geom,OBJECTID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,PROVINCE10,PROVINCE_1,Shape_Leng,Source,Major_or_M,Known_or_a,Name,timeperiod,pid,en_name,Lat,Lon,featuretyp,awmc_mod,awmc_impor,awmc_class,creator,notes,timeperi_1
ba_roads_clean.2845,"MULTILINESTRING ((34.370072553194746 30.402220749037667, 34.38042320857022 30.40400534479204, 34.39113078309646 30.40436226394297, 34.402552195924386 30.40543302139548, 34.41183209384701 30.407574536300785, 34.42325350667517 30.41007297035685, 34.43217648544703 30.412214485262155, 34.441813302520586 30.413999081016527, 34.45323471534857 30.4157836767709, 34.46322845157306 30.417568272525273, 34.4732221877976 30.418639029977953, 34.48392976232384 30.421494383184836, 34.493209660246464 30.425777412995444, 34.50177571986757 30.431488119409323, 34.508557183734126 30.439697259879495, 34.51533864760063 30.446478723746054, 34.52319086892004 30.452189430160104, 34.54246450306721 30.458257055724914, 34.54888904778295 30.46039857063022, 34.56066737976187 30.45718629827229, 34.56816268193012 30.46325392383727, 34.57351646919324 30.458613974875846, 34.58065485221073 30.467180034496778, 34.58672247777554 30.473247660061645, 34.59600237569839 30.471819983458204, 34.604211516168505 30.471463064307272, 34.610992980035064 30.473604579212576, 34.617060605599875 30.478244528173946, 34.62205747371223 30.48288447713537, 34.62776818012611 30.487524426096627, 34.63419272484191 30.492521294208927, 34.63811883550159 30.498945838924726, 34.64168802701033 30.5089395751491, 34.643829541915466 30.517505634770146, 34.6477556525752 30.526785532692827, 34.651681763234706 30.53499467316294, 34.657035550497994 30.54177613702967, 34.66238933776094 30.548914520047163, 34.6673862058733 30.555695983913722, 34.67309691228718 30.563905124383837, 34.68023529530467 30.569615830797773, 34.68880135492577 30.576397294664446, 34.69593973794326 30.581751081927564, 34.70414887841338 30.58603411173806, 34.71432107421322 30.591030979850245, 34.72253021468333 30.595670928811614, 34.732523950907876 30.59959703947129, 34.74251768713242 30.603523150130854, 34.75358218080942 30.60495082673441, 34.76286207873221 30.606735422488782, 34.772855814956756 30.608520018243155, 34.783206470332004 30.610661533148345, 34.79320020655655 30.613873805506273, 34.80319394278109 30.617799916165836, 34.8092615683459 30.623867541730817, 34.81461535560902 30.630649005597377, 34.82032606202307 30.63885814606749, 34.82746444504056 30.6463534482358, 34.83495974720881 30.6513503163481, 34.84388272598068 30.65848869936559, 34.85280570475254 30.662771729176086, 34.86244252182615 30.667411678137455, 34.87172241974895 30.6709808696462, 34.881002317671744 30.674906980305764, 34.8877837815383 30.681331525021506, 34.895279083706725 30.688826827189928, 34.903488224176726 30.694537533603864, 34.91241120294859 30.69810672511261, 34.92418953492745 30.700248240017913))",0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,,
ba_roads_clean.2846,"MULTILINESTRING ((35.159686322067046 30.525825259383566, 35.15243966072495 30.536699705199226, 35.1467289543109 30.5384843009536, 35.142089005349476 30.54562268397109, 35.12674148186187 30.54562268397109, 35.120673856297 30.5470503605747, 35.09747411149016 30.55383182444126, 35.07820047734299 30.563468641514817, 35.071419013476316 30.56525323726919, 35.05892684319571 30.56489631811843, 35.05250229848008 30.567394752174494, 35.04143780480291 30.574176216041053, 35.03394250263449 30.5777454075498, 35.01181351528027 30.579886922455103, 35.005388970564525 30.579886922455103, 34.99575215349091 30.583456113963848, 34.985758417266425 30.58524070971822, 34.97469392358937 30.588452982076035, 34.9636294299122 30.59202217358478, 34.958275642649085 30.596305203395218, 34.95078034048083 30.603086667261948, 34.94614039151941 30.607726616223374, 34.938288170200224 30.61272348433556, 34.92829443397568 30.61736343329693, 34.92294064671256 30.620575705654744, 34.92186988925994 30.628071007823166, 34.924725242466934 30.640206258952844, 34.9286513531265 30.65769529734581, 34.933291302087866 30.6694736293245, 34.93114978718273 30.675541254889538, 34.93222054463524 30.680538123001725, 34.927223676523056 30.6844642336614, 34.931863625484425 30.68981802092452, 34.924368323316 30.692673374131346, 34.92418953492745 30.700248240017913, 34.92329756586338 30.707307059317316, 34.919728374354634 30.71551619978743, 34.90937771897933 30.725866855162735, 34.90366701256528 30.72907912752072, 34.89046100398292 30.730863723275093, 34.8719012081375 30.729792965822412, 34.86404898681826 30.733005238180226, 34.85619676549908 30.73657442968897, 34.846203029274534 30.738715944594276, 34.8354954547483 30.75013735742226, 34.82550171852381 30.75584806383631, 34.808369599281775 30.7629864468538, 34.79837586305729 30.778690889492225, 34.79373591409603 30.788684625716712, 34.78659753107854 30.791896898074526, 34.77910222891012 30.79439533213059, 34.77446227994869 30.797964523639337, 34.76250548839431 30.80760134071295, 34.75822245858387 30.815810481183064, 34.75536710537682 30.82687497486029, 34.74965639896294 30.83187184297242, 34.74251801594545 30.839367145140898, 34.740019581889385 30.84579168985664, 34.740019581889385 30.856499264382876, 34.741447258492826 30.868634515512554, 34.74430261169982 30.88648047305628, 34.746801045755944 30.90040031994033, 34.746087207454195 30.90611102635438, 34.7321673605702 30.906824864656073, 34.726099735005164 30.908252541259685, 34.713607564724725 30.917889358333298, 34.70718302000898 30.921458549842043, 34.71289372642286 30.927526175406854, 34.713964483875486 30.93716299248041, 34.70575534340537 30.940732183989155, 34.70147231359488 30.947513647855885, 34.69826004123689 30.95750738408026, 34.69790312208613 30.988202431055527, 34.69826004123689 31.019254397181555, 34.695047768879135 31.03638651642359, 34.69040781991771 31.04780792925152, 34.68505403265476 31.061013937833877, 34.675417215581035 31.073863027265418, 34.66542347935649 31.087782874149468, 34.651324844083945 31.100711527299097))",0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.2847,"MULTILINESTRING ((35.124170818328764 30.90536404545469, 35.119530869367566 30.909290156114366, 35.11489092040614 30.91285934762311, 35.11774627361319 30.91785621573547, 35.11310632465177 30.92499459875296, 35.10775253738865 30.930348386015908, 35.10382642672897 30.93820060733526, 35.09633112456072 30.961400352142107, 35.092761933051975 30.968538735159598, 35.078842086167754 30.984600096948952, 35.072417541451955 30.99423691402251, 35.07098986484857 31.00815676090656, 35.06956218824513 31.019221254583726, 35.06849143079245 31.02921499080827))",0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.2848,"MULTILINESTRING ((35.3186640605191 30.99874313429234, 35.31369488744326 30.999590701285626, 35.3047719086714 30.997449186380322, 35.300488878860904 31.000304539587376, 35.29406433414516 31.001018377889068, 35.29263665754172 31.006372165152186, 35.28585519367499 31.004944488548745, 35.27978756811018 31.00922751835924, 35.27479069999799 31.011725952415304, 35.269587677273876 31.01123530457295, 35.26658155952782 31.017436658829354, 35.26015701481208 31.01493822477329, 35.2590862573594 31.0210058503381, 35.24695100622972 31.030999586562643, 35.24088338066491 31.03456877807139, 35.2330311593455 31.03742413127827, 35.22732045293162 31.04170716108888, 35.223037423121184 31.045633271748386, 35.21518520180177 31.04777478665369, 35.20840373793527 31.049559382408063, 35.19841000171073 31.052057816464185, 35.19162853784417 31.051343978162436))",0,0,0,0,0,0,0,0,0,,0,1,,,,,,,,0,0,0,,,
ba_roads_clean.2849,"MULTILINESTRING ((34.95552651954074 31.350442226595362, 34.963735660010684 31.35436833725487, 34.98764924311945 31.378995758665326, 34.99621530274038 31.386134141682817, 35.00585211981394 31.403623180075613, 35.01620277518941 31.407192371584358, 35.02655343056472 31.415401512054473, 35.03333489443122 31.42182605677027, 35.04154403490139 31.4282506014859, 35.05546388178561 31.435745903654322, 35.064029941406545 31.439672014314, 35.07045448612229 31.45965948676286, 35.07759286913978 31.468225546383962, 35.07937746489415 31.478576201759267, 35.07937746489415 31.50570205722579, 35.08223281810103 31.5181942275064, 35.078385122320526 31.52644584275066, 35.083857882634106 31.530490926460402))",0,0,0,0,0,0,0,0,0,,0,1,,,,,,,,0,0,0,,,
ba_roads_clean.2850,"MULTILINESTRING ((35.07473751593278 31.309039605093858, 35.0800913031959 31.32367329027977, 35.0868727670624 31.324387128581463, 35.09151271602383 31.327242481788517, 35.08794352451508 31.331882430749772, 35.089728120269456 31.336879298862073, 35.09436806923088 31.332953188202396, 35.08794352451508 31.331882430749772, 35.089728120269456 31.336879298862073, 35.095795745834266 31.339020813767263, 35.09365423092913 31.344731520181313, 35.10079261394662 31.353654498953176, 35.10543256290805 31.365432830932036, 35.10686023951149 31.37542656715658, 35.107930996964114 31.390417171493255, 35.110429431020236 31.398269392812495, 35.115426299132366 31.403623180075613, 35.12363543960254 31.410761563093104, 35.13327225667609 31.42039838016666, 35.13680089001366 31.42793615710923, 35.13632499781261 31.439595516037855, 35.13703883611436 31.447685683457564, 35.13703883611436 31.461248611190854, 35.13680089001366 31.47195618571709, 35.13703883611436 31.478380730432832, 35.13870445881844 31.48385349074624, 35.140370081522406 31.488612412757902, 35.142749542528236 31.493609280870032, 35.14441516523232 31.50003382558583, 35.1475084645399 31.50645837030163, 35.154170955356335 31.51121729231329, 35.159643715669745 31.517403890928335, 35.16273701497727 31.52644584275066, 35.16273701497727 31.531680656963317, 35.159881661770214 31.539770824383254, 35.151791494350505 31.547147153501214, 35.14560489573523 31.552619913814794, 35.13965624322066 31.55999624293281, 35.13870445881844 31.566420787648553, 35.141321865924795 31.571655601861437, 35.14679462623815 31.575224793370182, 35.153219170953946 31.57712836217479, 35.161309338373826 31.578793984878928, 35.169399505793535 31.58331496078989, 35.17463432000642 31.58593236789642, 35.182010649124436 31.590929236008606, 35.18724546333726 31.59711583462365, 35.189386978242624 31.601636810534842, 35.192480277550146 31.606157786445976, 35.19604946905889 31.611868492859855, 35.19961866056764 31.6154376843686, 35.199142768366414 31.620910444681954, 35.201284283271775 31.62685909719653))",0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,0,0,,,
ba_roads_clean.2862,"MULTILINESTRING ((5.900205005738371 35.79712695758593, 5.890925107815519 35.79427160437888, 5.884500563099948 35.787847059663136, 5.8837867247980284 35.77856716174034, 5.878076018384149 35.765718072308914, 5.875220665177153 35.754296659480985, 5.873792988573712 35.74944255902909, 5.873079150271792 35.742875246652886, 5.875220665177153 35.73216767212665, 5.885928239703389 35.71218019967773, 5.897349652531318 35.694334242134005, 5.903774197247117 35.67506060798672, 5.909484903661166 35.65792848874486, 5.913767933471604 35.647934752520314, 5.9207399999996255 35.645969999999636, 5.9189600000008795 35.640460000000644))",0,0,0,0,0,0,0,0,0,BAtlas_34,0,1,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2863,"MULTILINESTRING ((5.8416702649950025 35.87636300908002, 5.860943899142171 35.883501392097514, 5.877362180082457 35.89206745171845, 5.88521440140164 35.89920583473594, 5.893780461022573 35.904202702848295, 5.913411014320673 35.901133198150774, 5.928401618657347 35.89970552154716, 5.946247576201074 35.894708653434975, 5.960524342236056 35.88828410871923, 5.9740872699693455 35.87829037249469, 5.98408100619389 35.87186582777889, 5.997643933927122 35.868296636270145, 6.016917568074291 35.86544128306332, 6.033335849014577 35.861872091554574, 6.045471100144255 35.855447546838775, 6.055464836368799 35.848309163821284, 6.063669999999604 35.84591000000012, 6.0627887076148 35.84031527867705))",0,0,0,0,0,0,0,0,0,BAtlas_34,0,1,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2864,"MULTILINESTRING ((5.486355507514759 35.89725403506543, 5.493103022250864 35.87493533247647, 5.496672213759609 35.85066483021711, 5.496672213759609 35.831391196069774, 5.49096150734556 35.80426534060342, 5.49096150734556 35.78998857456844, 5.494530698854305 35.78142251494734, 5.495458688646693 35.77442689959031, 5.509021616379755 35.772285384685006, 5.519729190905991 35.76229164846046, 5.530436765432228 35.75515326544297, 5.55256575278662 35.74730104412379, 5.574694740140785 35.738734984502855, 5.601820595607137 35.72088902695913, 5.618952714849172 35.712322967338025, 5.640367863901645 35.6966185246996, 5.659641498048984 35.68733862677681, 5.681056647101457 35.680200243759316, 5.7024717961539295 35.67591721394888, 5.7153208855852995 35.67520337564713, 5.721745430301098 35.667351154327946, 5.7395913878448255 35.653074388292964, 5.749762443732607 35.64399308839313, 5.759578860293857 35.63522843074924, 5.774569464630531 35.632373077542184, 5.7952707753813115 35.62880388603344, 5.815258247830172 35.61666863490359, 5.8331042053739 35.60310570717053, 5.85016383119256 35.59195133644283))",0,0,0,0,0,0,0,0,0,BAtlas_34,0,1,,RL,,,,,,0,0,0,rbelange,,
ba_roads_clean.2865,"MULTILINESTRING ((5.873792988573712 35.74944255902909, 5.873079150271792 35.742875246652886, 5.85951622253873 35.730882763183445, 5.848094809710574 35.72017518865721, 5.831676528770458 35.71018145243289, 5.813830571226731 35.70018771620835, 5.766003405009428 35.68876630338042, 5.755295830483192 35.68519711187167, 5.743874417655263 35.68091408206101, 5.7153208855852995 35.67520337564713))",0,0,0,0,0,0,0,0,0,BAtlas_34,0,0,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2866,"MULTILINESTRING ((-0.7864100000006147 50.83489999999989, -0.8508999999993989 50.84382000000005, -0.9584500000000844 50.85571999999968, -1.0326900000000023 50.86998999999929, -1.110259999999471 50.88854999999978, -1.2200699999993958 50.91104000000087, -1.223760000000766 50.94184999999936, -1.2256600000000617 50.949940000000424, -1.2623100000000704 50.99991000000051, -1.2837199999994482 51.03607999999991, -1.2913399999997637 51.040360000000874, -1.3103699999992386 51.04559999999958, -1.3146500000001424 51.06178, -1.3241699999997536 51.06868000000037, -1.3446399999993446 51.08794999999924, -1.4081700000005526 51.151250000000914, -1.4424299999990353 51.18693999999965, -1.4795500000000175 51.223110000000815, -1.5304699999996956 51.26831999999922, -1.5442700000003242 51.2773600000001, -1.5566500000003884 51.280210000000864, -1.5785400000004302 51.284970000000726, -1.5871000000005893 51.28973000000042, -1.5861499999991793 51.29973000000075, -1.5823400000008405 51.30829000000091, -1.5847200000006865 51.31876000000017, -1.6061399999998116 51.34113000000082, -1.6496800000004441 51.385860000000434, -1.6606300000003102 51.40156999999999, -1.6846299999997427 51.42080999999973, -1.7034600000005184 51.46961999999996, -1.7091700000000856 51.4991200000004, -1.717740000000049 51.519589999999994, -1.7220199999992474 51.54099999999937, -1.7196399999993446 51.55290000000059, -1.7172599999994418 51.55955999999975, -1.7091700000000856 51.56860000000057))",1887,0,0,0,0,0,0,0,4.80067566,BAtlas_8,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.2867,"MULTILINESTRING ((-1.9749380727168386 51.71632770115389, -1.9475899999997068 51.70102000000048, -1.8821599999992031 51.667709999999715, -1.8283200000005309 51.635589999999866, -1.7688300000008894 51.60584000000023, -1.7091700000000856 51.56860000000057, -1.6379599999999641 51.5314799999997, -1.5844300000007365 51.50173999999976, -1.487170000000333 51.46605000000102, -1.4598000000004845 51.45356000000004, -1.4276800000006347 51.44166000000041, -1.4133700000002136 51.433660000000714))",1938,0,0,0,0,0,0,0,3.42766602,BAtlas_8,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.2851,"MULTILINESTRING ((33.726126822076594 31.110273961682253, 33.71343691149508 31.115549466510117, 33.70296728306937 31.11697714311373, 33.691545870241384 31.114121789906676, 33.66917893678652 31.111742328900846, 33.64823967993527 31.108886975693792, 33.6268245308828 31.106031622486796, 33.60350581302566 31.106507514687962, 33.57257281994987 31.106507514687962, 33.53735679706364 31.110790544498457, 33.50594791178662 31.116501250912506, 33.48405687053298 31.120308388521778, 33.46540189624727 31.13970575464134, 33.4501733458099 31.14979466930606, 33.43627729353585 31.15893179956845, 33.42142945685947 31.16806892983078, 33.40410698073714 31.17416035000582, 33.38012201379837 31.18329748026821, 33.356708117501 31.191292469247685, 33.3306292248771 31.197764603183657, 33.30264676344842 31.20461745088045, 33.28161232815688 31.209566729772575, 33.25953093002278 31.21280279674039, 33.249632372238636 31.216038863708377, 33.23364239427934 31.21851350315444, 33.21936562824436 31.221368856361494, 33.2058502897313 31.224795280209776, 33.1993781557955 31.22460492332931, 33.18662424480419 31.227079562775373, 33.178629255824546 31.228221704058228, 33.16720784299656 31.22898313158015, 33.14446019578094 31.23031562974336, 33.12789914718036 31.230125272862892, 33.105817749046196 31.227460276536306, 33.09572883438142 31.22365313892709, 33.07897742890037 31.215658149947387, 33.064510305984925 31.207853517848264, 33.04947211242819 31.199477815107798, 33.0334821344689 31.189579257323544, 33.00635627900249 31.17549284816903, 32.98941451664098 31.169211071113693, 32.97171132675754 31.163119650938654, 32.966000620343664 31.160835368373057, 32.95058171302577 31.155315018839474, 32.938208515795395 31.15017538306705, 32.92033244713525 31.142043852053348, 32.91021973786047 31.13871260664513, 32.90207008391553 31.134608036410157, 32.89549682288691 31.13133627752711, 32.88651435758999 31.127053247716503, 32.87735343271743 31.122591758330714, 32.86789507521934 31.118011295894348, 32.85861517729654 31.11337134693298, 32.849365022636334 31.109385749748242, 32.83996615166342 31.10492426036228, 32.831102659416615 31.100284311400912, 32.82146584234306 31.095644362439657, 32.811977741582325 31.09070698085253, 32.80305476281046 31.087494708494717, 32.792287701758994 31.08327116520934, 32.78253191163515 31.079583000650302, 32.7739658520141 31.076549187867784, 32.763406993800686 31.07315845593456, 32.75311582495061 31.069946183576576, 32.74330054830159 31.06768569562115, 32.733009379451346 31.065603667241078, 32.72304538648939 31.063700098436414, 32.712873190689436 31.062331908358033, 32.70293894099012 31.060428339553255, 32.69122009553644 31.058822203374348, 32.681850967825994 31.057691959396664, 32.671024420249466 31.056621201943983, 32.6596624939466 31.05483660618961, 32.65051526900106 31.05335725442285, 32.64042635433634 31.050501901215796, 32.63109886719349 31.048407975530665, 32.6191063837241 31.04631404984559, 32.60939818282026 31.04517190856268, 32.59778641311186 31.044029767279994, 32.58817339064831 31.04326833975807, 32.57342073241227 31.04250691223632, 32.56628234939478 31.043458696638538, 32.55505129344715 31.04555262232367, 32.54458166502161 31.047456191128447, 32.53449275035683 31.0482176186502, 32.524403835692056 31.048027261769732, 32.51336313662506 31.047456191128447, 32.503083865079816 31.047075477367514, 32.49223352289334 31.04631404984559, 32.4819542513481 31.045742979204135, 32.47110390916157 31.04555262232367, 32.460443923855394 31.044791194801917, 32.449593581668864 31.044029767279994, 32.43931431012362 31.04326833975807, 32.42884468169791 31.043077982877605, 32.4187557670333 31.042697269116786, 32.407905424846604 31.042126198475387, 32.397435796421064 31.041364770953464, 32.38791795239774 31.040984057192475, 32.34224999999975 31.032259999999894, 32.28181000000046 31.028920000000653, 32.22993999999932 31.02606999999989, 32.20044000000058 31.024170000000595, 32.19638999999927 31.018930000000296, 32.18783000000087 31.002270000000976, 32.174499999999284 30.991809999999532, 32.15546000000006 30.98180999999937, 32.12072000000086 30.966580000000306, 32.090739999999755 30.957539999999426, 32.06646999999981 30.944219999999405, 32.04790999999926 30.93183999999934, 32.026499999999885 30.91899000000012, 32.00698999999997 30.908050000000003, 31.975099999999657 30.886630000000878, 31.95202000000063 30.876159999999857, 31.926320000000544 30.846180000000516, 31.91489999999976 30.82810000000063, 31.89014999999938 30.814770000000976, 31.86922000000061 30.79573999999957, 31.841140000000564 30.76718000000085, 31.81163000000015 30.741009999999847, 31.796399999999267 30.724350000000527, 31.76452000000063 30.704840000000445, 31.73406000000068 30.677719999999738, 31.703600000000847 30.654870000000415, 31.68971000000056 30.642980000000534, 31.672099999999773 30.64106999999973, 31.659729999999456 30.649639999999692, 31.645930000000703 30.6463100000002, 31.61356999999964 30.632509999999513, 31.555029999999647 30.601570000000834, 31.524569999999642 30.584919999999386, 31.513629999999523 30.583010000000286, 31.49316999999968 30.595390000000407, 31.436060000000055 30.626319999999453, 31.380139999999358 30.655829999999696, 31.343970000000013 30.67533999999978, 31.304949999999792 30.69628000000006, 31.26830999999953 30.714840000000606, 31.2583099999992 30.714840000000606, 31.222139999999854 30.711030000000505, 31.19739999999922 30.704369999999585, 31.15695000000062 30.69722999999982, 31.134679999999207 30.69198999999935, 31.102320000000077 30.70151000000078, 31.04329999999942 30.720069999999396, 30.991430000000094 30.735780000000887, 30.94194000000067 30.751480000000868, 30.871890000000406 30.771469999999795, 30.841909999999302 30.782409999999743, 30.797650000000374 30.79288000000099, 30.767190000000596 30.805730000000153, 30.739589999999225 30.81143999999955, 30.69295000000062 30.825720000000672, 30.667729999999324 30.83666000000079, 30.6263299999992 30.846180000000516, 30.606579999999724 30.85332000000028, 30.60325000000023 30.863310000000695, 30.605149999999526 30.873310000000856, 30.604199999999764 30.887109999999723, 30.60325000000023 30.89900999999918, 30.601339999999198 30.910900000000822, 30.586110000000303 30.924699999999575, 30.570410000000322 30.936600000000965, 30.549470000000042 30.95420999999999, 30.527099999999393 30.974669999999605, 30.50474000000031 30.99228000000039, 30.484749999999735 31.016550000000336, 30.47666000000021 31.01845999999938, 30.466189999999187 31.016550000000336, 30.453340000000026 31.013220000000672, 30.444299999999203 31.017980000000534, 30.423360000000685 31.033209999999656, 30.406699999999603 31.048909999999637, 30.38813999999911 31.059380000000658, 30.34627000000006 31.080799999999783, 30.312710000000266 31.100780000000725, 30.29082000000028 31.113160000000846, 30.262749999999983 31.128860000000827, 30.234189999999273 31.142190000000596, 30.214210000000094 31.155039999999588, 30.195649999999716 31.170260000000894, 30.174709999999266 31.185970000000452, 30.15756999999934 31.20072000000073, 30.14805999999959 31.211670000000595, 30.132830000000524 31.225940000000378, 30.113320000000385 31.243080000000305, 30.0942799999994 31.258299999999622, 30.080480000000534 31.27400999999918, 30.06524999999965 31.2844800000002, 30.051929999999743 31.29780000000028, 30.03384000000011 31.28686000000016, 30.02099000000095 31.282579999999143, 30.01338000000044 31.27543999999955, 30.002430000000572 31.26067999999941, 29.995769999999652 31.242120000000796, 30.00005000000067 31.23070000000007, 30.006240000000673 31.21785000000085, 30.015760000000228 31.2126200000003, 30.02717999999919 31.203579999999477, 30.06048999999996 31.188350000000412, 30.091420000000653 31.175020000000586, 30.12498000000062 31.16122000000007, 30.143539999999177 31.15598999999935, 30.1844600000004 31.138380000000325, 30.211110000000303 31.11792000000065, 30.241089999999645 31.09936000000016, 30.27345000000065 31.07603999999992, 30.292009999999266 31.06603999999976, 30.31770999999935 31.05604999999923, 30.345789999999454 31.051769999999976, 30.35815999999977 31.052240000000893, 30.3724399999993 31.051769999999976, 30.391470000000538 31.048909999999637, 30.406699999999603 31.048909999999637))",0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,,
ba_roads_clean.2852,"MULTILINESTRING ((7.453610000000481 36.56458999999995, 7.456383585944138 36.55904346322279, 7.452100556133701 36.54940664614924, 7.444248334814461 36.538699071623, 7.4396083858530915 36.5301330120019, 7.431042326232159 36.51371473106178, 7.425688538969041 36.50443483313893, 7.421762428309364 36.49122882455663, 7.416629999999714 36.47429000000011, 7.409589999999298 36.47096000000056, 7.39552887072 36.47766589682334, 7.384821296193763 36.47695205852165, 7.366261500348344 36.476238220219955, 7.358766198180092 36.476238220219955, 7.351627815162601 36.476238220219955, 7.346274027899483 36.476238220219955, 7.340920240636365 36.47445362446558, 7.334852615071497 36.47088443295684, 7.32985574695914 36.46624448399541, 7.323074283092637 36.455893828620106, 7.317363576678531 36.451253879658736, 7.312723627717162 36.449112364753375, 7.300231457436553 36.44839852645168, 7.287739287155944 36.44518625409387, 7.27881630838408 36.44518625409387, 7.270607167914079 36.449112364753375, 7.261327269991284 36.456964586072615, 7.252660000000105 36.464490000000296))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,0,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2853,"MULTILINESTRING ((7.70089999999982 36.5300399999997, 7.700160000000437 36.52484000000004, 7.694270200001938 36.52370846728627, 7.686061059531994 36.51514240766517, 7.682491868023249 36.50729018634598, 7.677494999910891 36.49658261181975, 7.673568889251385 36.48694579474619, 7.668572021139028 36.47873665427602, 7.66428899132859 36.47302594786197, 7.655366012556726 36.463746049939346, 7.64965530614262 36.45874918182699, 7.642873842276117 36.455893828620106, 7.632880106051573 36.45410923286573, 7.621815612374576 36.45410923286573, 7.604683493132541 36.456964586072615, 7.59076364624832 36.461247615883224, 7.5804129908730715 36.462675292486665, 7.569348497195847 36.46553064569372, 7.557927084367918 36.46731524144809, 7.549361024746986 36.46767216059885, 7.539545748097964 36.469456756353225, 7.530979688477032 36.47231210956022, 7.5220567097051685 36.47481054361634, 7.511706054329693 36.475524381918206, 7.5024261564070684 36.474096705314594, 7.493146258484273 36.47266902871121, 7.4813679265053565 36.47445362446558, 7.473515705186173 36.4733828670129, 7.458525100849442 36.47159827125853, 7.449602122077579 36.47159827125853, 7.4428206582109055 36.47302594786197, 7.433897679439042 36.474096705314594, 7.416629999999714 36.47429000000011, 7.4153378835935655 36.46802907974978, 7.41855015595155 36.45767842437448, 7.423903943214668 36.45054004135699, 7.434611517740905 36.44482933494294, 7.45781126254775 36.434835598718394, 7.469946513677428 36.42698337739921, 7.476727977543987 36.41877423692904, 7.486721713768475 36.402712875139684, 7.493146258484273 36.39521757297143, 7.500534484907462 36.390327780604366, 7.505531353019649 36.38604475079387, 7.509457463679155 36.38997086145338, 7.520521957356323 36.39318313381136, 7.530515693580867 36.39675232532011, 7.541223268107103 36.39960767852716, 7.553358519236724 36.39925075937623, 7.565493770366572 36.39389697211311, 7.5836966470610605 36.38354631673781, 7.595831898190909 36.37819252947469, 7.607610230169655 36.37319566136233, 7.621173157902888 36.36998338900452, 7.63544992393787 36.3710541464572, 7.645800579313345 36.37141106560796, 7.654060000000754 36.36527000000024, 7.660599999999249 36.365710000000036, 7.666250000000218 36.368389999999636, 7.681849413551561 36.36534344004315, 7.695055422133919 36.36534344004315, 7.71397213713027 36.368555712400905, 7.722181277600441 36.36891263155189))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,0,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2854,"MULTILINESTRING ((7.247550000000047 36.22968000000037, 7.246372357569612 36.24381246917034, 7.2399478128538135 36.26379994161937, 7.238520136250429 36.27200908208948, 7.239233974552121 36.28343049491747, 7.242803166060867 36.29735034180152, 7.243160085211798 36.308414835478686, 7.241375489457425 36.31769473340148, 7.240304732004802 36.32483311641897, 7.241018570306494 36.340180639906464, 7.242446246909935 36.345177508018764, 7.248069999999643 36.35351000000088))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,1,,,,,,,,0,0,0,rbelange,,
ba_roads_clean.2855,"MULTILINESTRING ((7.669939999999883 36.164080000000524, 7.6596847342823935 36.162113675535124, 7.647906402303477 36.162470594686056, 7.636841908626309 36.162470594686056, 7.620780546836954 36.162113675535124, 7.61150064891433 36.16139983723343, 7.605789942500223 36.15997216062999, 7.601506912689786 36.15675988827218, 7.597223882879348 36.1528337776125, 7.586159389202123 36.15354761591419, 7.570454946563757 36.16104291808267, 7.556892018830467 36.17317816921229, 7.55260898902003 36.181387309682464, 7.5451136868515505 36.19245180335963, 7.538689142135809 36.19816250977351, 7.526018512279904 36.20812055408288))",0,0,0,0,0,0,0,0,0,BAtlas_31,0,1,,,,,,,,0,0,0,rbelange,,
