ArachneEntityID,Gazetteerid
1115547,2323295
1115548,2323295
1115549,2323295
1115551,2323295
1115555,2323295
1115558,2323295
1115559,2323295
1115568,2323295
1115572,2323295
1115574,2323295
1115576,2323295
1115579,2323295
1115581,2323295
1115583,2098823
1115584,2323295
1115586,2323295
1115587,2323295
1115588,2323295
1115589,2323295
1115590,2323295
1115591,2323295
1115596,2323295
1115598,2323295
1115599,2323295
1115602,2323295
1115603,2323295
1115604,2323295
1115605,2323295
1115616,2323295
1115621,2323295
1115622,2323295
1115623,2323295
1115624,2323295
1115625,2323295
1115626,2323295
1115627,2323295
1115628,2323295
1115629,2323295
1115630,2323295
1115631,2323295
1115632,2323295
1115633,2323295
1115634,2323295
1115635,2323295
1115636,2323295
1115637,2323295
1115638,2323295
1115639,2323295
1115640,2323295
1115641,2323295
1115642,2323295
1115643,2323295
1115644,2323295
1115645,2323295
1115646,2323295
1115647,2323295
1115648,2323295
1115649,2323295
1115650,2323295
1115651,2323295
1115652,2323295
1115653,2323295
1115659,2323295
1115660,2347955
1115661,2087383
1115663,2299102
1115665,2299102
1115666,2299102
1115667,2299102
1115670,2299102
1115672,2282705
1115677,2178773
1115678,2299324
1115684,2323295
1115693,2323295
1115696,2282705
1115711,2113580
1115713,2114090
1115719,2320168
1115731,2299102
1115737,2323295
1115737,2100183
1115739,2105477
1115740,2105477
1115741,2105477
1115743,2105477
1115744,2323295
1115745,2323295
1115746,2323295
1115747,2323295
1115748,2323295
1115749,2323295
1115750,2323295
1115751,2323295
1115752,2323295
1115753,2323295
1115754,2323295
1115833,2101335
1115834,2070134
1115837,2101335
1115838,2101335
1115840,2101335
1115844,2101335
1115845,2101335
1115846,2101335
1115847,2101335
1115848,2101335
1115850,2101335
1115851,2101335
1115852,2101335
1115853,2101335
1115854,2101335
1115855,2101335
1115856,2101335
1115857,2070134
1115861,2101335
1115862,2101335
1115863,2101335
1115890,2359920
1115891,2359920
1115892,2359920
1115893,2361217
1115894,2361217
1115895,2361217
1115896,2361217
1115898,2359920
1115899,2361217
1115900,2359920
1115901,2361217
1115902,2361217
1115903,2361217
1115904,2361217
1115905,2361217
1115906,2359920
1115907,2359920
1115908,2359920
1115909,2359920
1115910,2359920
1115911,2359920
1115912,2359920
1115913,2359920
1115914,2359920
1115915,2359920
1115916,2359920
1115917,2359920
1115932,2091507
1115948,2359873
1115983,2096385
1115984,2096385
1115985,2096385
1115986,2096385
1115987,2096385
1115988,2096385
1115989,2096385
1116020,2077057
1116021,2077057
1116036,2096385
1116096,2096385
1116108,2077057
1116109,2077057
1116110,2077057
1116111,2077057
1116112,2077057
1116113,2077057
1116114,2077057
1116118,2096385
1116151,2096385
1116228,2096385
1116287,2042921
1116302,2042806
1116314,2323295
1116321,2096884
1116323,2042806
1116324,2042806
1116339,2044193
1116340,2044193
1116354,2283140
1116355,2296211
1116369,2043480
1116370,2043480
1116371,2043479
1116372,2043479
1116373,2043479
1116374,2043479
1116375,2043479
1116376,2043479
1116377,2043479
1116378,2043479
1116379,2043479
1116380,2043479
1116407,2087505
1116408,2087505
1116409,2087505
1116412,2282705
1116416,2287724
1116417,2287724
1116418,2287732
1116420,2287704
1116421,2287704
1116422,2287704
1116423,2287704
1116424,2283133
1116425,2283133
1116426,2285315
1116430,2283134
1116431,2283134
1116440,2320170
1116441,2320168
1116442,2320168
1116443,2320168
1116444,2320168
1116445,2320168
1116446,2320168
1116447,2320168
1116448,2320168
1116449,2087383
1116450,2320168
1116451,2320168
1116452,2320168
1116453,2320168
1116454,2320168
1116455,2320168
1116456,2320168
1116457,2320168
1116458,2320168
1116459,2320168
1116460,2320168
1116461,2320168
1116462,2320168
1116463,2320168
1116464,2320168
1116465,2320168
1116466,2320168
1116467,2320168
1116468,2320168
1116470,2320168
1116471,2320168
1116472,2320168
1116473,2320168
1116474,2320168
1116475,2320168
1116476,2320168
1116477,2320168
1116478,2087383
1116479,2320168
1116480,2320168
1116481,2320168
1116486,2320168
1116490,2320168
1116492,2320168
1116506,2338588
1116507,2338588
1116508,2338588
1116509,2338588
1116510,2338588
1116511,2338588
1116513,2338588
1116514,2338588
1116515,2338588
1116516,2338588
1116518,2097292
1116520,2097292
1116521,2097292
1116522,2097292
1116523,2097292
1116524,2097292
1116531,2097292
1116548,2072886
1116550,2072886
1116558,2114090
1116560,2323295
1116561,2323295
1116562,2323295
1116563,2323295
1116564,2323295
1116566,2098206
1116567,2323295
1116568,2323295
1116569,2323295
1116570,2323295
1116604,NULL
1116605,2052457
1116606,2052457
1116607,2052457
1116608,2052457
1116609,2052457
1116610,2052457
1116611,2052457
1116619,2052651
1116624,2052457
1116625,2052675
1116626,2052675
1116627,2052675
1116655,2096385
1116658,2096579
1116660,2096579
1116661,2096579
1116662,2096579
1116663,2096579
1116666,2079583
1116669,2359920
1116703,2070400
1116704,2070400
1116706,2097009
1116708,2097009
1116709,2097009
1116713,2287704
1116725,2323295
1116726,2323295
1116733,2323295
1116734,2323295
1116735,2323295
1116737,2323295
1116761,2323295
1116767,2042858
1116768,2042858
1116769,2284807
1116770,2284807
1116774,2122361
1116777,2345156
1116783,2323295
1116784,2323295
1116785,2323295
1116786,2323295
1116787,2323295
1116788,2323295
1116790,2323295
1116791,2323295
1116792,2323295
1116793,2323295
1116794,2323295
1116795,2323295
1116796,2323295
1116797,2323295
1116798,2323295
1116802,2323295
1116804,2323295
1116805,2323295
1116806,2323295
1116811,2323295
1116814,2323295
1116815,2323295
1116816,2323295
1116817,2323295
1116818,2323295
1116819,2323295
1116820,2323295
1116823,2320170
1116826,2326747
1116827,2326747
1116860,2079583
1116861,2079583
1116865,2360027
1116866,2360027
1116871,2299324
1116872,2299324
1116875,2283134
1116876,2283134
1116880,2284807
1116886,2281803
1116897,2320170
1116905,2287732
1116906,2287728
1116907,2287728
1116912,2323295
1116918,2180646
1116922,2093507
1116923,2093507
1116925,2323295
1116926,2323295
1116927,2323295
1116936,2323295
1116942,2323295
1116943,2323295
1116944,2323295
1116945,2323295
1116946,2323295
1116947,2323295
1116948,2323295
1116949,2323295
1116953,2320170
1116954,2320170
1116965,2093507
1116977,2323295
1116988,2095746
1116999,2323295
1117000,2326747
1117003,2323295
1117004,2323295
1117005,2323295
1117006,2323295
1117009,2323295
1117010,2323295
1117011,2323295
1117013,2323295
1117014,2323295
1117018,2345156
1117022,2360027
1117038,2070134
1117047,2180646
1117049,2180646
1117055,2070134
1117056,2070375
1117057,2287728
1117058,2287728
1117059,2287728
1117060,2287728
1117061,2287728
1117062,2287728
1117065,2323295
1117067,2323295
1117070,2323295
1117071,2323295
1117073,2323295
1117077,2320170
1117078,2320170
1117080,2323295
1117082,2299324
1117090,2320170
1117093,2070134
1117098,2299324
1117099,2299324
1117100,2299324
1117101,2299324
1117102,2299324
1117103,2299324
1117104,2299324
1117109,2072886
1117112,2323295
1117117,2282705
1117118,2287722
1117119,2287722
1117120,2070134
1117121,2070134
1117125,2070375
1117126,2070134
1117127,2070134
1117128,2070134
1117129,2282705
1117134,2323295
1117135,2323295
1117136,2323295
1117138,2285315
1117142,2338677
1117161,2323295
1117163,2323295
1117164,2323295
1117165,2323295
1117167,2323295
1117169,2323295
1117170,2323295
1117173,2281803
1117174,2323295
1117176,2323295
1117177,2323295
1117178,2079583
1117179,2079583
1117180,2079583
1117181,2079583
1117183,2323295
1117184,2323295
1117187,2323295
1117188,2323295
1117189,2323295
1117190,2323295
1117191,2323295
1117192,2281803
1117193,2323295
1117194,2323295
1117195,2323295
1117196,2323295
1117197,2323295
1117198,2323295
1117203,2042706
1117204,2323295
1117209,2093507
1117217,2090853
1117229,2323295
1117230,2281840
1117261,2323295
1117265,2323295
1117268,2180917
1117270,2096658
1117273,2052651
1117274,NULL
1117288,NULL
1117289,2180915
1117294,2326747
1117295,2326747
1117298,2323295
1117300,2079583
1117301,2079583
1117308,2118422
1117309,2323295
1117313,2323295
1117314,2323295
1117315,2323295
1117317,2323295
1117318,2323295
1117319,2072886
1117323,2360027
1117324,2308231
1117332,2360027
1117335,2323295
1117336,2323295
1117338,2284807
1117347,2323295
1117353,2042921
1117354,2042921
1117356,2042921
1117357,2042921
1117358,2042921
1117359,2042921
1117361,2287732
1117366,2091570
1117367,2091570
1117368,2091570
1117369,2091570
1117388,2051668
1117391,2090351
1117402,2051668
1117418,2051668
1117420,2051668
1117424,2090351
1117433,2051668
1117434,2051668
1117439,2051668
1117440,2051668
1117447,2051668
1117448,2051668
1117460,2090355
1117464,2051668
1117468,2051668
1117471,2051668
1117475,2051668
1117479,2051668
1117480,2051668
1117485,2051668
1117488,2090288
1117489,2051668
1117492,2051668
1117505,2090347
1117506,NULL
1117519,2051668
1117526,2051668
1117542,2090351
1117566,2051668
1117567,2090351
1117571,2090351
1117572,2051668
1117574,2051668
1117581,2090351
1117582,2090351
1117586,2051668
1117589,2098364
1117591,2051668
1117593,2110446
1117595,2051668
1117597,2051668
1117600,2051668
1117604,2051668
1117605,2051668
1117609,2090288
1117615,2051668
1117617,2051668
1117618,2051668
1117620,2051668
1117621,2051668
1117622,2051668
1117623,2051668
1117625,2051668
1117628,2051668
1117634,2051668
1117639,2051668
1117689,2051668
1117690,2051668
1117691,2051668
1117692,2051668
1117693,2051668
1117694,2051668
1117695,2051668
1117697,2090351
1117698,2051668
1117700,2051668
1117701,2051668
1117702,2051668
1117703,2051668
1117705,2051668
1117706,2051668
1117707,2051668
1117708,2090351
1117709,2051668
1117710,2051668
1117711,2051668
1117712,2051668
1117713,2051668
1117714,2051668
1117715,2051668
1117717,2051668
1117718,2051668
1117719,2051668
1117720,2051668
1117721,2051668
1117722,2051668
1117723,2051668
1117724,2051668
1117725,2051668
1117728,2051668
1117729,2051668
1117730,2051668
1117731,2051668
1117732,2051668
1117733,2051668
1117734,2051668
1117735,2051668
1117736,2051668
1117737,2090343
1117738,2051668
1117739,2051668
1117740,2051668
1117742,2051668
1117743,2051668
1117744,2051668
1117746,2051668
1117748,2051668
1117750,2051668
1117751,2051668
1117752,2051668
1117753,2051668
1117754,2051668
1117756,2051668
1117758,2051668
1117759,2051668
1117760,2090343
1117761,2051668
1117762,2051668
1117763,2051668
1117764,2051668
1117765,2051668
1117767,2051668
1117768,2051668
1117769,2051668
1117770,2051668
1117771,2051668
1117772,2051668
1117773,2051668
1117774,2090284
1117775,2051668
1117776,2051668
1117777,2051668
1117778,2051668
1117779,2051668
1117780,2090355
1117781,2051668
1117782,2051668
1117786,2051668
1117787,2051668
1117788,2051668
1117792,2051668
1117794,2090347
1117795,2051668
1117798,2090288
1117801,2323295
1117802,2323295
1117804,2051668
1117813,2090343
1117815,2052457
1117816,2090343
1117825,2051668
1117826,2070373
1117827,2090343
1117853,2097009
1117865,2110446
1117867,2110446
1117868,2110446
1117869,2110446
1117870,2110446
1117871,2110446
1117872,2110446
1117873,2110446
1117874,2110446
1117875,2110446
1117876,2110446
1117877,2110446
1117878,2110446
1117879,2110446
1117884,2110446
1117886,2110446
1117888,2115414
1117889,2115414
1117890,2115414
1117891,2115414
1117892,2115414
1117893,2115414
1117896,2051668
1117904,2110446
1117905,2110446
1117906,2110446
1117907,2110446
1117910,2090343
1117911,2110446
1117912,2110446
1117913,2110446
1117914,2110446
1117915,2110446
1117916,2110446
1117917,2110446
1117918,2110446
1117919,2110446
1117920,2110446
1117921,2110446
1117922,2110446
1117923,2110446
1117924,2110446
1117925,2110446
1117926,2110446
1117927,2110446
1117928,2110446
1117929,2110446
1117930,2110446
1117931,2110446
1117932,2110446
1117933,2110446
1117934,2110446
1117935,2110446
1117936,2110446
1117937,2110446
1117947,2051668
1117974,2062852
1117978,2323295
1117991,2090343
1118000,2090343
1118011,2051668
1118014,2051668
1118022,2090315
1118025,2090343
1118026,2090343
1118031,2051668
1118032,2090343
1118036,2051668
1118038,2090343
1118045,2051668
1118052,2051668
1118058,2090343
1118060,2090343
1118061,2051668
1118064,2090343
1118072,2051668
1118073,2051668
1118074,2110446
1118075,2051668
1118076,2090288
1118079,2090288
1118081,2090355
1118082,2090343
1118084,2051668
1118092,2051668
1118094,2051668
1118098,2051668
1118099,2113640
1118100,2090343
1118110,2090343
1118111,2090343
1118112,2090343
1118114,2051668
1118115,2051668
1118119,2051668
1118121,2051668
1118122,2051668
1118127,2051668
1118129,2282714
1118130,2051668
1118131,2051668
1118134,2051668
1118140,2051668
1118142,2090351
1118146,2090288
1118161,2090343
1118189,2051668
1118192,2051668
1118193,2090343
1118194,2051668
1118196,2051668
1118204,2051668
1118216,2051668
1118217,2051668
1118218,NULL
1118219,NULL
1118222,2051668
1118223,2051668
1118230,2051668
1118237,2282714
1118238,2051668
1118246,2323295
1118247,2323295
1118248,2323295
1118249,2323295
1118250,2323295
1118251,2323295
1118252,2323295
1118253,2323295
1118254,2323295
1118255,2323295
1118260,2090200
1118265,2106218
1118290,2106218
1118308,2106218
1118317,2106218
1118318,2106218
1118328,2106218
1118350,2106218
1118354,2106218
1118356,2106218
1118368,2106218
1118369,2106218
1118374,2106218
1118382,2106218
1118395,2106218
1118417,2106218
1118439,2106218
1118448,2106218
1118453,2106218
1118455,2106218
1118474,2106218
1118477,2106218
1118478,2106218
1118494,2106218
1118496,2106218
1118506,2106218
1118515,2106218
1118544,2106218
1118545,2106218
1118559,2106218
1118563,2106218
1118569,2106218
1118575,2106218
1118580,2106218
1118585,2106218
1118610,2106218
1118616,2106218
1118635,2106218
1118731,2106218
1118733,2106218
1118746,2106218
1118758,2106218
1118760,2106218
1118772,2106218
1118778,2106218
1118780,2106218
1118785,2106218
1118788,2106218
1118793,2106218
1118816,2106218
1118825,2106218
1118828,2106218
1118831,2106218
1118838,2106218
1118839,2106218
1118851,2106218
1118857,2106218
1118870,2106218
1118876,2106218
1118884,2106218
1118886,2106218
1118899,2106218
1118904,2106218
1118917,2106218
1118927,2106218
1118936,2106218
1118944,2106218
1118957,2106218
1118960,2106218
1118978,2106218
1118981,2106218
1119057,2106218
1119067,2106218
1119074,2106218
1119089,2106218
1119113,2106218
1119134,2106218
1119169,2106218
1119182,2106218
1119292,2106218
1119310,2106218
1119370,2106218
1119372,2106218
1119384,2106218
1119402,2106218
1119434,2096522
1119435,2096522
1119436,2096522
1119437,2096522
1119438,2096522
1119439,2096522
1119440,2096522
1119441,2096522
1119442,2096522
1119443,2096522
1119444,2096522
1119445,2096522
1119446,2096522
1119447,2096522
1119448,2096522
1119449,2096522
1119450,2096522
1119451,2096522
1119452,2096522
1119453,2096522
1119454,2096522
1119455,2096522
1119456,2096522
1119457,2096522
1119458,2096522
1119459,2096522
1119460,2096522
1119461,2096522
1119462,2096522
1119463,2096522
1119464,2096522
1119465,2096522
1119466,2096522
1119467,2096522
1119537,2106218
1119549,2106218
1119679,2106218
1119829,2093763
1119830,2093763
1119831,2093763
1119832,2093763
1119833,2093763
1119834,2093763
1119835,2093763
1119836,2093763
1119837,2093763
1119838,2093763
1119839,2093763
1119884,2323295
1119887,2323295
1119889,2323295
1119892,2323295
1119894,2323295
1119895,2323295
1119896,2323295
1119899,2323295
1119904,2323295
1119919,2345168
1119924,2323295
1119925,2323295
1119927,2323295
1119928,2323295
1119930,2323295
1119932,2323295
1119935,2323295
1119936,2323295
1119937,2323295
1119939,2111784
1119940,2323295
1119942,2323295
1119945,2323295
1119946,2323295
1119948,2323295
1119950,2323295
1119952,2323295
1119958,2323295
1119962,2323295
1119963,2323295
1119965,2323295
1119967,2323295
1119969,2323295
1119970,2323295
1119971,2323295
1119972,2323295
1119973,2323295
1119979,2323295
1119982,2323295
1119983,2323295
1119984,2323295
1119985,2323295
1119988,2323295
1119989,2323295
1119992,2323295
1119995,2323295
1119998,2323295
1119999,2323295
1120004,2323295
1120008,2323295
1120010,2323295
1120011,2323295
1120015,2323295
1120017,2323295
1120018,2323295
1120024,2323295
1120027,2323295
1120032,2323295
1120039,2323295
1120041,2323295
1120044,2323295
1120046,2323295
1120047,2323295
1120048,2323295
1120052,2323295
1120054,2323295
1120057,2323295
1120058,2323295
1120059,2323295
1120060,2118422
1120061,2323295
1120063,2323295
1120064,2323295
1120065,2323295
1120066,2323295
1120068,2323295
1120069,2323295
1120071,2323295
1120077,2323295
1120079,2323295
1120081,2323295
1120085,2323295
1120086,2323295
1120087,2111784
1120088,2345168
1120089,2323295
1120091,2323295
1120092,2323295
1120094,2323295
1120095,2323295
1120098,2323295
1120100,2095006
1120104,2323295
1120108,2323295
1120109,2323295
1120111,2323295
1120112,2323295
1120114,2323295
1120115,2323295
1120116,2323295
1120117,2323295
1120118,2323295
1120119,2323295
1120120,2323295
1120121,2323295
1120122,2323295
1120124,2323295
1120125,2323295
1120128,2323295
1120129,2323295
1120130,2323295
1120131,2323295
1120135,2323295
1120136,2323295
1120138,2323295
1120139,2094986
1120141,2323295
1120145,2323295
1120147,2323295
1120148,2323295
1120152,2323295
1120154,2323295
1120155,2323295
1120159,2323295
1120160,2323295
1120161,2323295
1120162,2323295
1120166,2323295
1120168,2323295
1120169,2323295
1120174,2323295
1120177,2323295
1120178,2323295
1120181,2323295
1120186,2323295
1120187,2323295
1120188,2323295
1120189,2323295
1120190,2323295
1120192,2323295
1120194,2323295
1120196,2323295
1120198,2323295
1120200,2323295
1120203,2323295
1120206,2323295
1120208,2323295
1120209,2323295
1120211,2323295
1120212,2323295
1120213,2323295
1120214,2323295
1120215,2323295
1120216,2323295
1120221,2323295
1120224,2345168
1120225,2323295
1120228,2323295
1120230,2323295
1120232,2323295
1120234,2323295
1120235,2323295
1120236,2323295
1120238,2323295
1120240,2323295
1120241,2323295
1120242,2345168
1120246,2323295
1120252,2323295
1120254,2323295
1120257,2323295
1120261,2323295
1120265,2323295
1120266,2323295
1120268,2323295
1120270,2323295
1120271,2323295
1120274,2323295
1120277,2323295
1120278,2323295
1120281,2323295
1120282,2323295
1120283,2323295
1120285,2323295
1120288,2323295
1120301,2323295
1120309,2323295
1120311,2323295
1120312,2323295
1120315,2323295
1120326,2323295
1120334,2323295
1120336,2323295
1120337,2323295
1120342,2323295
1120346,2323295
1120349,2323295
1120361,2323295
1120362,2323295
1120378,2323295
1120397,2323295
1120398,2323295
1120400,2323295
1120414,2323295
1120483,2323295
1120484,2323295
1120486,2323295
1120489,2323295
1120490,2323295
1120492,2323295
1120505,2095018
1120509,2180646
1120514,2323295
1120515,2323295
1120517,2323295
1120519,2180646
1120523,2323295
1120525,2323295
1120528,2323295
1120538,2323295
1120541,2111784
1120542,2111784
1120547,2111784
1120548,2111784
1120553,2323295
1120557,2323295
1120564,2323295
1120570,2323295
1120571,2323295
1120573,2323295
1120579,2323295
1120581,2323295
1120597,2323295
1120611,2323295
1120618,2323295
1120627,2323295
1120629,2323295
1120638,2323295
1120640,2323295
1120641,2323295
1120643,2098823
1120644,2323295
1120646,2323295
1120650,2323295
1120652,2323295
1120655,2323295
1120656,2323295
1120662,2323295
1120665,2323295
1120666,2323295
1120681,2111784
1120682,2111784
1120691,2323295
1120693,2323295
1120710,2323295
1120723,2323295
1120731,2323295
1120733,2323295
1120735,2323295
1120744,2323295
1120750,2323295
1120751,2094986
1120752,2323295
1120754,2118422
1120756,2323295
1120759,2323295
1120760,2323295
1120761,2323295
1120763,2323295
1120784,2323295
1120786,2323295
1120788,2323295
1120791,2323295
1120792,2323295
1120793,2323295
1120795,2323295
1120797,2323295
1120798,2323295
1120800,2323295
1120801,2323295
1120803,2323295
1120805,2323295
1120807,2323295
1120813,2323295
1120814,2094986
1120815,2323295
1120816,2323295
1120817,2323295
1120818,2323295
1120819,2323295
1120823,2323295
1120828,2323295
1120832,2323295
1120836,2323295
1120842,2323295
1120851,2323295
1120854,2323295
1120857,2287722
1120858,2287722
1120860,2287704
1120864,2095836
1120865,2095836
1120874,2087383
1120876,2087383
1120877,2087383
1120881,2070134
1120882,2307623
1120885,2070373
1120887,2298529
1120888,2070134
1120890,2307623
1120893,2087383
1120895,2087383
1120896,2087383
1120897,2070134
1120910,2087383
1120911,2087383
1120912,2087383
1120914,2087383
1120920,2087383
1120932,2087383
1120934,2087383
1120950,2087383
1120979,2087383
1120980,2087383
1120982,2087383
1120987,2087383
1120993,2087383
1120994,2280294
1120995,2280294
1121005,2070134
1121011,2087383
1121014,2087383
1121017,2087383
1121018,2087383
1121021,2296354
1121027,2087383
1121033,2087383
1121077,2087383
1121079,2087383
1121171,2070375
1121175,2087383
1121179,2087383
1121180,2087383
1121182,2070134
1121197,2087383
1121213,2087383
1121253,2285520
1121300,2087383
1121310,2287704
1121340,2087383
1121341,2087383
1121446,2281803
1121450,2299102
1121451,2299102
1121452,2299102
1121456,2087383
1121457,2296354
1121459,2087383
1121460,2087383
1121500,2087383
1121505,2087383
1121506,2087383
1121507,2087383
1121508,2087383
1121509,2087383
1121511,2087383
1121512,2087383
1121513,2087383
1121514,2087383
1121515,2087383
1121516,2087383
1121517,2087383
1121518,2087383
1121519,2087383
1121520,2087383
1121521,2087383
1121522,2087383
1121523,2087383
1121539,2087383
1121540,2087383
1121567,2070134
1121621,2087383
1121642,2087383
1121649,2087383
1121655,2087383
1121661,2087383
1121673,2087383
1121675,2087383
1121733,2087383
1121739,2281803
1121807,2070373
1121827,2114090
1121897,2087383
1121925,2087383
1121929,2287722
1121930,2087383
1121970,2087383
1121994,2103120
1122054,2087383
1122055,2087383
1122057,2287722
1122059,2298529
1122061,2298529
1122076,2070373
1122077,2122149
1122078,2070134
1122080,2307623
1122082,2070134
1122083,2296354
1122085,2070245
1122090,2281803
1122112,2296354
1122117,2287704
1122119,2287722
1122120,2287704
1122122,2287722
1122137,2287722
1122145,2087383
1122150,2087383
1122168,2087383
1122180,2307623
1122184,2287722
1122187,2087383
1122194,2410944
1122205,2307623
1122211,2070134
1122219,2283175
1122222,2070134
1122223,2087383
1122224,2087383
1122225,2122149
1122230,2287722
1122233,2308231
1122241,2308231
1122251,2308231
1122252,2308231
1122311,2287732
1122318,2087383
1122319,2287732
1122320,2087383
1122321,2087383
1122322,2087383
1122327,2072886
1122329,2114090
1122330,2287732
1122331,2287732
1122332,2287732
1122333,2287732
1122334,2287732
1122335,2287732
1122352,2072886
1122355,2114090
1122360,2287732
1122365,2072886
1122368,2114090
1122371,2114090
1122372,2087383
1122373,2287732
1122374,2287732
1122375,2087383
1122376,2287732
1122377,2287732
1122378,2287732
1122379,2287732
1122380,2087383
1122381,2087383
1122382,2087383
1122383,2087383
1122384,2087383
1122385,2087383
1122386,2087383
1122387,2087383
1122388,2087383
1122392,2287732
1122394,2287732
1122395,2087383
1122396,2087383
1122400,2087383
1122404,2087383
1122407,2287732
1122433,2287732
1122434,2287732
1122435,2287732
1122436,2287732
1122437,2287732
1122438,2287732
1122439,2287732
1122440,2287732
1122441,2287732
1122442,2287732
1122443,2287732
1122444,2287732
1122445,2287732
1122446,2287732
1122447,2287732
1122448,2287732
1122449,2287732
1122450,2287732
1122451,2287732
1122453,2287732
1122454,2287732
1122455,2287732
1122456,2287732
1122457,2287732
1122458,2287732
1122459,2287732
1122460,2287732
1122461,2287732
1122462,2287732
1122463,2287732
1122464,2287732
1122465,2287732
1122466,2287732
1122467,2287732
1122468,2287732
1122469,2287732
1122470,2287732
1122471,2287732
1122472,2287732
1122473,2287732
1122474,2287732
1122475,2287732
1122476,2287732
1122477,2287732
1122478,2287732
1122479,2287732
1122480,2287732
1122481,2287732
1122482,2287732
1122483,2287732
1122484,2287732
1122485,2287732
1122486,2287732
1122487,2287732
1122488,2287732
1122489,2287732
1122490,2287732
1122491,2287732
1122492,2287732
1122493,2287732
1122494,2287732
1122495,2287732
1122496,2287732
1122497,2287732
1122498,2287732
1122499,2287732
1122500,2287732
1122501,2287732
1122502,2287732
1122503,2287732
1122504,2287732
1122505,2287732
1122506,2287732
1122507,2287732
1122508,2287732
1122509,2287732
1122510,2287732
1122511,2287732
1122512,2287732
1122513,2287732
1122514,2287732
1122515,2287732
1122516,2287732
1122517,2287732
1122518,2287732
1122519,2287732
1122520,2287732
1122521,2287732
1122522,2287732
1122523,2287732
1122526,2287732
1122527,2287732
1122528,2287732
1122529,2287732
1122530,2287732
1122531,2287732
1122532,2287732
1122533,2287732
1122534,2287732
1122535,2287732
1122536,2287732
1122537,2287732
1122538,2287732
1122539,2287732
1122540,2287732
1122541,2287732
1122542,2287732
1122543,2287732
1122544,2287732
1122545,2287732
1122546,2287732
1122547,2287732
1122548,2287732
1122549,2287732
1122550,2287732
1122551,2087383
1122552,2287732
1122553,2287732
1122554,2287732
1122555,2287732
1122556,2287732
1122557,2287732
1122558,2287732
1122559,2287732
1122560,2287732
1122561,2287732
1122562,2287732
1122563,2287732
1122564,2287732
1122565,2287732
1122566,2287732
1122567,2287732
1122568,2287732
1122569,2287732
1122570,2287732
1122571,2287732
1122572,2087383
1122573,2287732
1122574,2287732
1123218,2281803
1123679,2281803
1123765,2281803
1123766,2281803
1123770,2281803
1123772,2281803
1123779,2281803
1123780,2281803
1123781,2281803
1123782,2281803
1123783,2281803
1123784,2281803
1123787,2281803
1123788,2281803
1123789,2281803
1123793,2281803
1123795,2281803
1123804,2281803
1123811,2281803
1123815,2281803
1123839,2087383
1123845,2281803
1123851,2281803
1123853,2281803
1123859,2281803
1123862,2281803
1123867,2281803
1123880,2281803
1123890,2281803
1123894,2281803
1123900,2281803
1123901,2281803
1123912,2281803
1123929,2281803
1123938,2281803
1123941,2087383
1123944,2281803
1123946,2281803
1123950,2087383
1123952,2087383
1123953,2087383
1123954,2087383
1123955,2087383
1123957,2281803
1123958,2087383
1123960,2087383
1123961,2281803
1123962,2087383
1123968,2281803
1123969,2281803
1123972,2281803
1123975,2087383
1123976,2087383
1123977,2087383
1123980,2087383
1123981,2087383
1123982,2281803
1123983,2281803
1123984,2087383
1123986,2087383
1123988,2087383
1123989,2087383
1123991,2087383
1123992,2281803
1123993,2087383
1123995,2281803
1123996,2281803
1123997,2281803
1124002,2087383
1124003,2281803
1124004,2087383
1124005,2087383
1124006,2087383
1124007,2087383
1124008,2087383
1124009,2281803
1124010,2087383
1124013,2087383
1124015,2281803
1124026,2080264
1124044,2166384
1124230,2113669
1124237,2113669
1124248,NULL
1124883,2323295
1124884,2181105
1124895,2323295
1124921,2070134
1124927,2070134
1124937,2287728
1124980,2072886
1124981,2072886
1124982,2072886
1125058,2087383
1125062,2323295
1125063,2323295
1125064,2323295
1125065,2290449
1125119,2287722
1125200,2323295
1125203,2323295
1125213,2098991
1125215,2112771
1125216,2112771
1125323,2287728
1125339,2180614
1125403,2079583
1125427,2122361
1125519,2097009
1125532,2359950
1125550,2093747
1125555,2108853
1125602,2104572
1125603,2104572
1125684,2323295
1125763,2307623
1125764,2307623
1125769,2307623
1126006,2323295
1126033,2323295
1126034,2323295
1126076,2323295
1126077,2323295
1126078,2323295
1126079,2323295
1126145,2323295
1126151,2283134
1126169,2181105
1126170,2181105
1126171,2181105
1126174,2287728
1126177,2181121
1126198,2323295
1126199,2323295
1126230,2180646
1126243,2104909
1126247,2104909
1126248,2104909
1126249,2104909
1126252,2283134
1126264,2053882
1126265,2287728
1126286,2094986
1126302,2104909
1126303,2104909
1126305,2104909
1126311,2323295
1126312,2323295
1126313,2323295
1126314,2323295
1126316,2283154
1126324,2323295
1126383,2104706
1126392,2104706
1126395,2104706
1126396,2104706
1126397,2104706
1126399,2104706
1126402,2104706
1126403,2104706
1126405,2104706
1126406,2104706
1126408,2104706
1126412,2104706
1126417,2104706
1126418,2104706
1126421,2104706
1126423,2104706
1126424,2104706
1126425,2104706
1126426,2104706
1126428,2104706
1126429,2104706
1126430,2104706
1126432,2104706
1126433,2104706
1126434,2104706
1126435,2104706
1126436,2104706
1126437,2104706
1126438,2104706
1126439,2104706
1126440,2104706
1126443,2104706
1126444,2104706
1126445,2104706
1126446,2104706
1126447,2104706
1126448,2104706
1126449,2104706
1126450,2104706
